rtime,p1.mean,p1.sys,p1.dia,ecg.hr,spo2.ir_amp,co2.et,co2.fi,co2.rr,aa.mac_sum,t1.temp,ppv,,,
29/05/2009 11:46,10103,15142,6986,83,238,395,0,10,99,3723,6.026,,,
29/05/2009 11:46,10057,15126,6961,83,236,394,0,10,100,3725,5.893,,,
29/05/2009 11:46,9994,14975,6916,83,235,392,0,10,102,3725,6.22,,,
29/05/2009 11:46,10089,15154,6967,83,231,395,0,10,99,3725,7.289,,,
29/05/2009 11:46,9982,15094,6866,83,232,392,0,10,98,3725,7.289,,,
29/05/2009 11:47,9843,14912,6787,82,239,395,0,10,102,3725,5.896,,,
29/05/2009 11:47,9883,14960,6813,81,239,394,0,10,101,3725,6.373,,,
29/05/2009 11:47,9792,14828,6754,81,235,390,0,10,101,3725,6.536,,,
29/05/2009 11:47,9850,14892,6775,81,226,395,0,10,100,3725,6.666,,,
29/05/2009 11:47,9831,14894,6767,81,224,394,0,10,98,3725,6.589,,,
29/05/2009 11:47,9868,14940,6783,80,226,394,0,10,99,3725,6.35,,,
29/05/2009 11:48,9853,14931,6769,80,225,392,0,10,99,3725,6.257,,,
29/05/2009 11:48,9823,14901,6740,80,222,389,0,10,99,3725,5.802,,,
29/05/2009 11:48,9678,14684,6675,80,223,395,0,10,101,3725,5.6,,,
29/05/2009 11:48,9672,14709,6658,80,225,390,0,10,98,3725,7.381,,,
29/05/2009 11:48,9655,14685,6639,80,226,393,0,10,102,3727,5.415,,,
29/05/2009 11:48,9509,14456,6521,80,227,393,0,10,102,3727,5.402,,,
29/05/2009 11:49,9470,14382,6498,80,224,389,0,10,101,3727,7.176,,,
29/05/2009 11:49,9487,14397,6517,81,226,392,0,10,102,3727,7.234,,,
29/05/2009 11:49,9377,14285,6465,81,226,391,0,10,101,3727,7.739,,,
29/05/2009 11:49,9318,14103,6405,81,230,393,0,10,102,3727,7.203,,,
29/05/2009 11:49,9291,14143,6377,81,236,392,0,10,103,3727,7.767,,,
29/05/2009 11:49,9177,13950,6308,81,239,391,0,10,101,3727,7.823,,,
29/05/2009 11:50,8991,13738,6170,81,242,388,0,10,100,3727,7.722,,,
29/05/2009 11:50,9171,13854,6313,81,246,388,0,10,102,3727,6.055,,,
29/05/2009 11:50,9209,13880,6338,82,245,391,0,10,100,3727,6.055,,,
29/05/2009 11:50,9280,14038,6412,82,248,392,0,10,100,3727,6.351,,,
29/05/2009 11:50,9584,14432,6605,82,262,395,0,10,100,3727,6.719,,,
29/05/2009 11:50,9576,14386,6594,83,268,390,0,10,100,3727,6.59,,,
29/05/2009 11:51,9468,14272,6527,83,260,392,0,10,102,3727,5.858,,,
29/05/2009 11:51,9561,14464,6592,83,270,390,0,10,101,3727,5.551,,,
29/05/2009 11:51,9690,14608,6667,83,278,395,0,10,101,3727,4.77,,,
29/05/2009 11:51,9570,14520,6595,82,262,392,0,10,100,3727,5.157,,,
29/05/2009 11:51,9768,14754,6701,81,258,394,0,10,100,3727,5.325,,,
29/05/2009 11:51,9778,14758,6717,81,261,394,0,10,99,3727,5.65,,,
29/05/2009 11:52,9798,14729,6736,82,265,394,0,10,99,3727,5.857,,,
29/05/2009 11:52,9846,14889,6790,82,264,391,0,10,98,3727,6.529,,,
29/05/2009 11:52,9783,14827,6698,81,265,390,0,10,101,3727,4.762,,,
29/05/2009 11:52,9657,14702,6639,80,262,394,0,10,100,3727,6.044,,,
29/05/2009 11:52,9953,14951,6849,81,260,393,0,10,103,3727,6.2,,,
29/05/2009 11:52,9945,15062,6849,81,259,394,0,10,101,3727,5.877,,,
29/05/2009 11:53,10006,15129,6863,81,273,388,0,10,101,3727,5.865,,,
29/05/2009 11:53,10117,15269,6929,81,258,390,0,10,101,3729,4.624,,,
29/05/2009 11:53,9983,15197,6843,81,247,390,0,10,100,3727,4.761,,,
29/05/2009 11:53,10005,15245,6835,81,230,390,0,10,99,3727,5.234,,,
29/05/2009 11:53,10181,15396,6949,81,225,391,0,10,101,3727,5.059,,,
29/05/2009 11:53,10080,15308,6891,81,219,395,0,10,103,3727,6.136,,,
29/05/2009 11:54,10089,15354,6885,81,223,392,0,10,102,3727,4.983,,,
29/05/2009 11:54,10259,15485,7035,81,219,397,0,10,101,3727,5.034,,,
29/05/2009 11:54,10109,15300,6939,81,217,389,0,10,100,3729,5.959,,,
29/05/2009 11:54,9963,15132,6816,81,215,390,0,10,100,3727,6.541,,,
29/05/2009 11:54,10028,15230,6847,81,217,394,0,10,100,3727,5.724,,,
29/05/2009 11:54,9862,14936,6740,81,225,389,0,10,102,3727,6.078,,,
29/05/2009 11:55,9679,14704,6638,82,240,391,0,10,102,3729,6.77,,,
29/05/2009 11:55,9583,14597,6566,82,250,393,0,10,101,3729,6.742,,,
29/05/2009 11:55,9393,14330,6431,82,248,388,0,10,101,3729,6.605,,,
29/05/2009 11:55,9247,14055,6351,82,243,389,0,10,103,3729,6.701,,,
29/05/2009 11:55,9295,14120,6377,82,247,394,0,10,100,3729,6.413,,,
29/05/2009 11:55,9271,14003,6400,82,251,389,0,10,102,3729,8.006,,,
29/05/2009 11:56,9180,13881,6321,82,265,390,0,10,101,3729,6.609,,,
29/05/2009 11:56,9251,13942,6394,83,284,388,0,10,101,3729,5.526,,,
29/05/2009 11:56,9208,13905,6361,83,286,387,0,10,105,3729,5.714,,,
29/05/2009 11:56,9203,13875,6329,83,265,388,0,10,102,3729,7.75,,,
29/05/2009 11:56,9176,13911,6326,83,270,393,0,10,103,3729,7.75,,,
29/05/2009 11:56,9207,13911,6342,83,271,390,0,10,102,3729,7.597,,,
29/05/2009 11:57,9079,13746,6242,83,259,387,0,10,101,3729,6.591,,,
29/05/2009 11:57,9041,13683,6242,83,260,391,0,10,100,3729,6.259,,,
29/05/2009 11:57,8989,13627,6212,83,258,390,0,10,101,3729,6.434,,,
29/05/2009 11:57,8977,13633,6209,83,257,388,0,10,101,3729,8.018,,,
29/05/2009 11:57,8981,13579,6193,83,255,389,0,10,101,3729,7.626,,,
29/05/2009 11:57,8902,13536,6140,83,249,388,0,10,102,3729,7.659,,,
29/05/2009 11:58,8822,13414,6113,83,244,388,0,10,102,3729,7.845,,,
29/05/2009 11:58,8865,13482,6137,83,242,388,0,10,103,3729,7.169,,,
29/05/2009 11:58,8713,13202,6049,83,238,387,0,10,101,3729,7.593,,,
29/05/2009 11:58,8740,13258,6060,83,240,389,0,10,102,3729,7.132,,,
29/05/2009 11:58,8826,13400,6095,83,245,392,0,10,102,3729,7.132,,,
29/05/2009 11:58,8685,13221,6029,83,241,386,0,10,101,3729,9.437,,,
29/05/2009 11:59,8599,13034,5956,83,240,387,0,10,101,3729,9.101,,,
29/05/2009 11:59,8700,13187,6035,83,238,392,0,10,101,3729,8.595,,,
29/05/2009 11:59,8554,12992,5968,83,236,384,0,10,102,3729,8.607,,,
29/05/2009 11:59,8529,12913,5945,83,236,387,0,10,100,3729,8.16,,,
29/05/2009 11:59,8696,13105,6041,83,239,389,0,10,103,3729,8.726,,,
29/05/2009 11:59,8632,13052,5999,83,244,382,0,10,104,3729,9.047,,,
29/05/2009 12:00,8624,13033,6016,83,248,389,0,10,102,3729,8.626,,,
29/05/2009 12:00,8625,13020,6004,83,243,384,0,10,102,3729,7.395,,,
29/05/2009 12:00,8580,13011,5958,83,236,383,0,10,102,3729,7.395,,,
29/05/2009 12:00,8551,12989,5989,83,234,389,0,10,103,3729,8.554,,,
29/05/2009 12:00,8792,13281,6115,83,238,388,0,10,100,3729,7.237,,,
29/05/2009 12:00,8840,13354,6152,82,237,378,0,10,102,3729,7.415,,,
29/05/2009 12:01,8956,13509,6239,82,237,384,0,10,104,3729,8.309,,,
29/05/2009 12:01,9028,13603,6309,82,231,387,0,10,100,3729,8.047,,,
29/05/2009 12:01,9168,13753,6414,83,230,392,0,10,100,3729,6.945,,,
29/05/2009 12:01,9224,13858,6425,83,237,383,0,10,103,3732,7.177,,,
29/05/2009 12:01,9328,13994,6508,83,249,388,0,10,100,3729,6.397,,,
29/05/2009 12:01,9385,14115,6522,83,240,390,0,10,101,3729,6.807,,,
29/05/2009 12:02,9448,14222,6589,83,245,390,0,10,100,3729,7.153,,,
29/05/2009 12:02,9507,14288,6632,83,254,386,0,10,100,3729,6.552,,,
29/05/2009 12:02,9488,14292,6607,83,259,386,0,10,99,3729,5.914,,,
29/05/2009 12:02,9490,14265,6606,83,254,389,0,10,101,3729,6.834,,,
29/05/2009 12:02,9611,14488,6664,83,260,389,0,10,102,3729,6.099,,,
29/05/2009 12:02,9559,14449,6624,83,270,390,0,10,101,3732,6.7,,,
29/05/2009 12:03,9522,14429,6596,83,266,388,0,10,100,3732,7.715,,,
29/05/2009 12:03,9510,14461,6579,83,249,387,0,10,102,3732,6.052,,,
29/05/2009 12:03,9343,14176,6480,83,240,388,0,10,103,3732,6.82,,,
29/05/2009 12:03,9357,14218,6462,83,235,390,0,10,103,3732,6.073,,,
29/05/2009 12:03,9455,14397,6516,83,230,389,0,10,105,3732,7.292,,,
29/05/2009 12:03,9291,14148,6411,82,228,387,0,10,103,3732,7.153,,,
29/05/2009 12:04,9297,14169,6453,82,226,389,0,10,100,3732,6.476,,,
29/05/2009 12:04,9444,14316,6543,82,222,394,0,10,101,3732,6.651,,,
29/05/2009 12:04,9332,14175,6433,82,217,382,0,10,101,3732,6.694,,,
29/05/2009 12:04,9215,14032,6383,82,207,387,0,10,104,3732,6.68,,,
29/05/2009 12:04,9327,14144,6431,82,206,392,0,10,101,3732,7.4,,,
29/05/2009 12:04,9284,14022,6392,82,207,390,0,10,104,3732,6.896,,,
29/05/2009 12:05,9189,13935,6352,82,210,388,0,10,103,3732,7.481,,,
29/05/2009 12:05,9189,13981,6355,83,214,390,0,10,102,3732,7.286,,,
29/05/2009 12:05,9170,13917,6353,83,219,390,0,10,103,3732,6.558,,,
29/05/2009 12:05,9102,13785,6302,83,222,390,0,10,102,3732,7.532,,,
29/05/2009 12:05,9065,13808,6279,83,219,389,0,10,101,3732,7.721,,,
29/05/2009 12:05,9064,13820,6267,83,220,393,0,10,103,3732,7.501,,,
29/05/2009 12:06,9081,13791,6263,83,219,388,0,10,102,3732,7.533,,,
29/05/2009 12:06,9042,13731,6228,83,211,388,0,10,102,3732,7.533,,,
29/05/2009 12:06,9054,13774,6288,83,207,390,0,10,102,3732,7.157,,,
29/05/2009 12:06,9032,13740,6260,83,205,391,0,10,102,3734,7.73,,,
29/05/2009 12:06,9055,13764,6269,83,199,390,0,10,102,3732,7.387,,,
29/05/2009 12:06,9072,13834,6265,83,198,391,0,10,104,3732,7.588,,,
29/05/2009 12:07,9049,13745,6252,83,202,390,0,10,104,3734,7.588,,,
29/05/2009 12:07,9040,13686,6294,83,203,391,0,10,103,3734,6.418,,,
29/05/2009 12:07,9021,13742,6257,83,206,391,0,10,102,3734,7.256,,,
29/05/2009 12:07,8975,13595,6231,83,209,390,0,10,102,3734,7.256,,,
29/05/2009 12:07,9139,13927,6332,83,211,393,0,10,101,3734,8.134,,,
29/05/2009 12:07,8982,13682,6214,83,208,390,0,10,102,3734,7.789,,,
29/05/2009 12:08,8822,13414,6090,83,211,393,0,10,101,3734,8.128,,,
29/05/2009 12:08,8842,13409,6127,83,206,397,0,10,102,3734,7.218,,,
29/05/2009 12:08,8756,13315,6077,83,208,391,0,10,103,3734,7.051,,,
29/05/2009 12:08,8779,13360,6080,83,208,396,0,10,103,3734,7.377,,,
29/05/2009 12:08,8903,13548,6162,83,206,395,0,10,103,3734,6.879,,,
29/05/2009 12:08,8753,13343,6078,83,208,394,0,10,101,3734,8.034,,,
29/05/2009 12:09,8761,13336,6056,83,210,390,0,10,101,3734,8.034,,,
29/05/2009 12:09,8805,13418,6104,83,207,392,0,10,103,3734,6.258,,,
29/05/2009 12:09,8824,13483,6097,83,206,390,0,10,104,3734,6.496,,,
29/05/2009 12:09,8715,13275,6053,83,206,392,0,10,101,3734,7.799,,,
29/05/2009 12:09,8797,13444,6094,83,202,395,0,10,101,3734,6.966,,,
29/05/2009 12:09,8832,13448,6108,83,204,393,0,10,101,3736,7.6,,,
29/05/2009 12:10,8809,13351,6103,83,207,393,0,10,100,3734,7.6,,,
29/05/2009 12:10,8858,13479,6114,83,205,393,0,10,103,3736,6.887,,,
29/05/2009 12:10,8875,13483,6130,83,204,394,0,10,101,3736,7.128,,,
29/05/2009 12:10,8892,13502,6144,83,203,394,0,10,103,3736,6.721,,,
29/05/2009 12:10,8902,13567,6173,83,198,397,0,10,103,3736,7.08,,,
29/05/2009 12:10,8937,13616,6170,83,197,395,0,10,103,3736,7.565,,,
29/05/2009 12:11,8929,13619,6173,83,201,393,0,10,102,3736,7.805,,,
29/05/2009 12:11,8914,13573,6177,83,199,394,0,10,101,3736,6.655,,,
29/05/2009 12:11,8899,13594,6160,83,202,393,0,10,101,3736,6.742,,,
29/05/2009 12:11,8892,13522,6127,83,198,395,0,10,103,3736,6.742,,,
29/05/2009 12:11,8862,13524,6129,83,193,396,0,10,102,3736,7.567,,,
29/05/2009 12:11,8784,13428,6053,83,193,394,0,10,102,3736,8.199,,,
29/05/2009 12:12,8752,13407,6045,83,197,394,0,10,103,3736,8.199,,,
29/05/2009 12:12,8657,13229,6006,83,194,397,0,10,104,3736,8.113,,,
29/05/2009 12:12,8543,13036,5943,83,192,398,0,10,105,3736,7.238,,,
29/05/2009 12:12,8569,13093,5964,83,192,398,0,10,103,3736,7.836,,,
29/05/2009 12:12,8716,13214,6033,83,193,397,0,10,104,3736,7.217,,,
29/05/2009 12:12,8837,13395,6122,83,197,395,0,10,104,3736,7.217,,,
29/05/2009 12:13,9095,13807,6287,83,207,398,0,10,103,3739,7.192,,,
29/05/2009 12:13,9311,14036,6449,83,211,397,0,10,102,3739,6.708,,,
29/05/2009 12:13,9417,14213,6502,83,208,397,0,10,101,3739,5.996,,,
29/05/2009 12:13,9503,14392,6562,84,201,397,0,10,102,3739,6.016,,,
29/05/2009 12:13,9633,14560,6636,84,200,407,0,10,103,3739,6.295,,,
29/05/2009 12:13,9633,14601,6602,84,201,398,0,10,101,3739,6.64,,,
29/05/2009 12:14,9563,14538,6569,84,200,397,0,10,102,3739,6.645,,,
29/05/2009 12:14,9568,14579,6582,84,200,399,0,10,102,3739,6.507,,,
29/05/2009 12:14,9534,14540,6538,84,199,395,0,10,103,3739,6.856,,,
29/05/2009 12:14,9452,14381,6498,84,197,398,0,10,102,3739,6.856,,,
29/05/2009 12:14,9471,14477,6484,84,192,397,0,10,103,3739,6.583,,,
29/05/2009 12:14,9308,14271,6348,84,193,394,0,10,102,3739,7.687,,,
29/05/2009 12:15,9231,14161,6348,84,181,399,0,10,100,3739,7.5,,,
29/05/2009 12:15,9118,13982,6260,84,203,396,0,10,101,3739,6.503,,,
29/05/2009 12:15,9078,13933,6235,84,198,395,0,10,103,3739,7.099,,,
29/05/2009 12:15,9019,13793,6177,85,199,399,0,10,103,3741,8.535,,,
29/05/2009 12:15,8962,13750,6139,85,200,395,0,10,103,3741,6.52,,,
29/05/2009 12:15,8912,13649,6106,85,196,395,0,10,103,3741,8.022,,,
29/05/2009 12:16,8869,13538,6070,85,195,394,0,10,104,3741,7.06,,,
29/05/2009 12:16,8792,13482,6030,85,193,397,0,10,103,3741,7.003,,,
29/05/2009 12:16,8731,13379,5995,85,195,393,0,10,102,3741,7.263,,,
29/05/2009 12:16,8717,13339,6010,85,195,398,0,10,101,3741,7.326,,,
29/05/2009 12:16,8821,13490,6049,85,197,395,0,10,98,3741,8.707,,,
29/05/2009 12:16,8773,13422,6023,86,202,392,0,10,101,3741,7.082,,,
29/05/2009 12:17,8807,13450,6067,86,204,393,0,10,98,3741,7.069,,,
29/05/2009 12:17,8787,13351,6051,86,200,395,0,10,101,3741,6.588,,,
29/05/2009 12:17,8764,13333,6050,86,201,397,0,10,100,3741,7.535,,,
29/05/2009 12:17,8900,13563,6138,86,201,400,0,10,101,3741,6.809,,,
29/05/2009 12:17,9085,13832,6267,86,203,398,0,10,103,3741,8.658,,,
29/05/2009 12:17,9040,13753,6255,86,202,401,0,10,103,3741,7.838,,,
29/05/2009 12:18,9039,13751,6249,86,199,399,0,10,103,3741,8.211,,,
29/05/2009 12:18,8995,13660,6200,86,196,395,0,10,103,3741,7.302,,,
29/05/2009 12:18,8826,13457,6087,86,194,397,0,10,103,3741,7.425,,,
29/05/2009 12:18,8732,13394,6032,86,192,399,0,10,102,3741,9.187,,,
29/05/2009 12:18,8803,13412,6060,86,187,398,0,10,102,3741,7.638,,,
29/05/2009 12:18,8837,13417,6088,86,184,399,0,10,101,3741,8.295,,,
29/05/2009 12:19,8631,13287,5963,87,184,399,0,10,102,3741,8.181,,,
29/05/2009 12:19,8629,13200,5949,87,181,397,0,10,102,3741,6.543,,,
29/05/2009 12:19,8587,13172,5912,87,183,399,0,10,103,3741,7.5,,,
29/05/2009 12:19,8479,12979,5850,87,183,398,0,10,102,3744,8.989,,,
29/05/2009 12:19,8546,13137,5882,86,185,400,0,10,102,3744,7.863,,,
29/05/2009 12:19,8467,12999,5838,86,188,397,0,10,101,3744,7.863,,,
29/05/2009 12:20,8463,12949,5827,87,185,400,0,10,103,3744,7.629,,,
29/05/2009 12:20,8480,13050,5847,87,186,397,0,10,103,3744,6.833,,,
29/05/2009 12:20,8489,12940,5831,87,189,399,0,10,103,3744,7.169,,,
29/05/2009 12:20,8515,13004,5854,87,188,400,0,10,101,3744,9.351,,,
29/05/2009 12:20,8502,13015,5853,87,186,398,0,10,104,3744,8.484,,,
29/05/2009 12:20,8429,12856,5781,87,187,399,0,10,102,3744,8.484,,,
29/05/2009 12:21,8328,12805,5716,87,187,397,0,10,104,3744,8.898,,,
29/05/2009 12:21,8176,12530,5646,87,189,399,0,10,103,3744,6.708,,,
29/05/2009 12:21,8130,12358,5624,87,190,399,0,10,100,3744,6.708,,,
29/05/2009 12:21,8180,12542,5649,87,193,400,0,10,102,3744,8.241,,,
29/05/2009 12:21,8224,12547,5705,87,197,400,0,10,105,3744,8.473,,,
29/05/2009 12:21,8151,12458,5627,87,204,399,0,10,102,3744,8.093,,,
29/05/2009 12:22,8211,12483,5674,87,208,397,0,10,102,3744,7.124,,,
29/05/2009 12:22,8244,12481,5700,87,209,395,0,10,101,3744,8.384,,,
29/05/2009 12:22,8246,12533,5735,87,214,397,0,10,103,3744,7.913,,,
29/05/2009 12:22,8410,12747,5845,87,221,400,0,10,104,3744,7.42,,,
29/05/2009 12:22,8579,12971,5966,87,220,400,0,10,101,3744,8.914,,,
29/05/2009 12:22,8759,13279,6078,87,217,399,0,10,101,3744,8.914,,,
29/05/2009 12:23,8698,13261,6031,87,212,399,0,10,102,3744,9.001,,,
29/05/2009 12:23,8710,13202,6049,86,212,399,0,10,103,3746,7.108,,,
29/05/2009 12:23,8703,13227,6058,87,213,398,0,10,102,3744,7.108,,,
29/05/2009 12:23,8638,13135,6031,87,210,401,0,10,102,3746,7.067,,,
29/05/2009 12:23,8883,13493,6167,86,208,401,0,10,103,3744,7.554,,,
29/05/2009 12:23,9052,13676,6252,86,208,400,0,10,104,3744,8.692,,,
29/05/2009 12:24,8914,13607,6198,86,206,401,0,10,100,3746,7.512,,,
29/05/2009 12:24,9021,13727,6244,86,200,400,0,10,102,3744,7.711,,,
29/05/2009 12:24,8918,13631,6173,86,200,398,0,10,105,3746,8.403,,,
29/05/2009 12:24,8863,13469,6161,86,198,399,0,10,102,3746,7.825,,,
29/05/2009 12:24,8946,13651,6193,87,197,402,0,10,102,3746,7.222,,,
29/05/2009 12:24,9027,13852,6245,87,197,398,0,10,101,3746,8.309,,,
29/05/2009 12:25,9083,13757,6265,87,191,400,0,10,103,3746,8.539,,,
29/05/2009 12:25,9057,13811,6288,87,188,403,0,10,99,3746,7.546,,,
29/05/2009 12:25,9049,13809,6268,87,186,399,0,10,102,3746,7.099,,,
29/05/2009 12:25,9031,13807,6223,87,183,399,0,10,100,3746,8.012,,,
29/05/2009 12:25,9119,13897,6281,87,182,402,0,10,102,3746,8.149,,,
29/05/2009 12:25,9115,13873,6280,87,183,402,0,10,102,3746,7.588,,,
29/05/2009 12:26,9119,14008,6305,87,181,402,0,10,102,3746,7.781,,,
29/05/2009 12:26,9122,13939,6314,87,184,400,0,10,102,3746,7.739,,,
29/05/2009 12:26,9081,13867,6281,87,182,399,0,10,102,3746,6.729,,,
29/05/2009 12:26,9094,13878,6299,87,183,399,0,10,102,3746,7.357,,,
29/05/2009 12:26,9172,13967,6319,87,185,401,0,10,102,3746,6.481,,,
29/05/2009 12:26,9130,13944,6285,87,188,398,0,10,100,3746,6.129,,,
29/05/2009 12:27,9105,13924,6277,87,187,402,0,10,100,3746,6.373,,,
29/05/2009 12:27,9261,14146,6379,87,182,404,0,10,101,3746,7.589,,,
29/05/2009 12:27,9148,14043,6311,87,178,399,0,10,101,3746,6.968,,,
29/05/2009 12:27,9121,14019,6293,87,175,398,0,10,102,3746,7.414,,,
29/05/2009 12:27,9177,13955,6329,87,174,403,0,10,99,3746,7.993,,,
29/05/2009 12:27,9187,14106,6309,87,173,400,0,10,100,3746,7.534,,,
29/05/2009 12:28,9083,13952,6265,87,172,401,0,10,100,3746,6.395,,,
29/05/2009 12:28,9170,14052,6294,87,173,402,0,10,100,3746,7.077,,,
29/05/2009 12:28,9128,13945,6275,87,174,401,0,10,100,3746,7.96,,,
29/05/2009 12:28,9055,13886,6204,87,173,403,0,10,99,3748,7.041,,,
29/05/2009 12:28,9046,13903,6197,87,175,399,0,10,99,3748,6.318,,,
29/05/2009 12:28,9049,13884,6192,87,178,402,0,10,102,3748,5.712,,,
29/05/2009 12:29,9019,13819,6160,87,180,401,0,10,101,3748,6.329,,,
29/05/2009 12:29,9038,13830,6186,87,182,400,0,10,101,3748,6.512,,,
29/05/2009 12:29,9093,13867,6222,87,183,401,0,10,101,3748,5.57,,,
29/05/2009 12:29,9088,13906,6210,88,182,394,0,10,101,3748,5.57,,,
29/05/2009 12:29,9197,14081,6261,88,183,399,0,10,102,3748,5.131,,,
29/05/2009 12:29,9365,14284,6391,88,178,402,0,10,99,3748,4.408,,,
29/05/2009 12:30,9602,14627,6538,88,175,398,0,10,101,3748,5.281,,,
29/05/2009 12:30,9764,14853,6686,88,173,402,0,10,103,3748,4.72,,,
29/05/2009 12:30,9900,15015,6756,88,171,402,0,10,99,3748,5.032,,,
29/05/2009 12:30,9961,15102,6798,88,168,402,0,10,102,3748,4.435,,,
29/05/2009 12:30,10105,15344,6874,88,167,402,0,10,99,3748,4.402,,,
29/05/2009 12:30,10154,15438,6902,88,165,402,0,10,100,3748,4.401,,,
29/05/2009 12:31,10205,15533,6921,88,162,402,0,10,100,3748,4.822,,,
29/05/2009 12:31,10258,15562,6960,88,162,403,0,10,100,3748,3.368,,,
29/05/2009 12:31,10202,15566,6923,88,161,403,0,10,100,3751,4.309,,,
29/05/2009 12:31,10281,15645,6958,87,158,401,0,10,102,3751,4.074,,,
29/05/2009 12:31,10365,15740,7007,87,159,401,0,10,100,3751,4.229,,,
29/05/2009 12:31,10262,15632,6932,87,156,400,0,10,101,3751,4.275,,,
29/05/2009 12:32,10271,15640,6917,86,158,400,0,10,102,3751,4.583,,,
29/05/2009 12:32,10299,15692,6961,87,157,400,0,10,104,3751,3.938,,,
29/05/2009 12:32,10203,15569,6879,87,155,401,0,10,102,3751,4.266,,,
29/05/2009 12:32,10095,15503,6789,87,154,400,0,10,104,3751,3.67,,,
29/05/2009 12:32,10182,15584,6846,87,155,401,0,10,101,3751,3.409,,,
29/05/2009 12:32,10133,15487,6794,86,152,400,0,10,102,3751,3.718,,,
29/05/2009 12:33,10061,15473,6755,87,149,398,0,10,102,3751,3.896,,,
29/05/2009 12:33,10077,15470,6761,87,147,398,0,10,103,3751,3.253,,,
29/05/2009 12:33,10041,15415,6717,87,146,400,0,10,101,3751,3.768,,,
29/05/2009 12:33,10001,15338,6718,87,145,402,0,10,101,3751,4.615,,,
29/05/2009 12:33,10100,15472,6779,87,146,401,0,10,103,3751,3.884,,,
29/05/2009 12:33,10045,15399,6715,87,144,399,0,10,102,3753,3.949,,,
29/05/2009 12:34,9952,15304,6690,87,145,405,0,10,103,3753,4.558,,,
29/05/2009 12:34,9993,15349,6681,87,143,401,0,10,102,3753,3.711,,,
29/05/2009 12:34,9914,15205,6638,87,142,398,0,10,103,3753,3.705,,,
29/05/2009 12:34,9857,15084,6607,87,141,401,0,10,102,3753,4.823,,,
29/05/2009 12:34,9835,15105,6584,87,142,401,0,10,102,3753,4.442,,,
29/05/2009 12:34,9870,15080,6612,87,141,401,0,10,104,3753,3.459,,,
29/05/2009 12:35,9816,15007,6550,87,142,400,0,10,102,3753,4.591,,,
29/05/2009 12:35,9794,14991,6589,87,143,404,0,10,103,3753,3.668,,,
29/05/2009 12:35,9752,14971,6550,87,143,401,0,10,101,3756,4.465,,,
29/05/2009 12:35,9661,14809,6511,87,144,401,0,10,102,3756,4.578,,,
29/05/2009 12:35,9611,14702,6477,87,144,403,0,10,101,3753,5.081,,,
29/05/2009 12:35,9534,14591,6420,87,145,402,0,10,100,3756,4.623,,,
29/05/2009 12:36,9441,14469,6363,87,145,403,0,10,102,3756,5.176,,,
29/05/2009 12:36,9468,14492,6384,87,147,404,0,10,102,3756,5.084,,,
29/05/2009 12:36,9309,14333,6284,87,148,401,0,10,102,3756,4.953,,,
29/05/2009 12:36,9200,14145,6214,87,149,403,0,10,103,3756,4.581,,,
29/05/2009 12:36,9175,14100,6193,87,150,400,0,10,102,3756,4.581,,,
29/05/2009 12:36,9164,14032,6221,87,150,405,0,10,105,3756,5.073,,,
29/05/2009 12:37,9093,13948,6164,87,151,401,0,10,103,3756,5.859,,,
29/05/2009 12:37,9026,13786,6111,87,149,394,0,10,102,3756,5.061,,,
29/05/2009 12:37,9021,13843,6121,87,148,403,0,10,103,3756,5.716,,,
29/05/2009 12:37,8902,13625,6038,87,149,401,0,10,103,3756,5.86,,,
29/05/2009 12:37,8998,13790,6103,87,148,400,0,10,103,3756,5.8,,,
29/05/2009 12:37,8923,13722,6051,87,150,402,0,10,103,3756,5.537,,,
29/05/2009 12:38,8672,13365,5920,87,155,401,0,10,103,3756,6.321,,,
29/05/2009 12:38,8764,13437,5979,87,151,401,0,10,103,3756,5.616,,,
29/05/2009 12:38,8745,13372,5982,87,150,403,0,10,104,3756,6.338,,,
29/05/2009 12:38,8666,13321,5917,87,150,406,0,10,103,3756,5.526,,,
29/05/2009 12:38,8822,13445,6003,87,150,404,0,10,103,3756,5.665,,,
29/05/2009 12:38,8803,13475,6008,87,147,403,0,10,101,3756,5.919,,,
29/05/2009 12:39,8734,13391,5980,87,146,404,0,10,101,3756,5.559,,,
29/05/2009 12:39,8711,13346,5943,87,147,403,0,10,102,3758,4.895,,,
29/05/2009 12:39,8799,13427,6015,87,146,405,0,10,102,3758,4.783,,,
29/05/2009 12:39,8772,13368,6000,88,146,413,0,10,103,3758,4.815,,,
29/05/2009 12:39,8726,13349,5989,88,145,411,0,10,103,3758,5.274,,,
29/05/2009 12:39,8751,13387,5995,88,143,424,0,10,104,3758,5.421,,,
29/05/2009 12:40,8698,13285,5974,88,144,403,0,10,103,3758,6.244,,,
29/05/2009 12:40,8676,13219,5967,88,145,405,0,10,103,3758,5.438,,,
29/05/2009 12:40,8584,13149,5881,88,144,397,0,10,102,3758,5.155,,,
29/05/2009 12:40,8544,13097,5846,88,145,403,0,10,102,3758,5.155,,,
29/05/2009 12:40,8585,13140,5868,88,146,407,0,10,102,3758,5.838,,,
29/05/2009 12:40,8539,13093,5835,88,145,407,0,10,103,3758,6.853,,,
29/05/2009 12:41,8430,12922,5756,88,149,402,0,10,105,3758,5.432,,,
29/05/2009 12:41,8427,12918,5759,88,147,405,0,10,104,3758,6.248,,,
